Per axis Eef Loc,mu,std,skew,kurt,min,max
xMmnts :,0.807039135774754723,0.097310660327356732,-0.178756813063480319,2.042816406029927645,0.589606214914798810,0.989947463392563787
yMmnts :,1.366090918057031756,0.119044519205208948,-0.621718403239552853,2.708646019093285506,0.992357627749791638,1.567399242946482918
zMmnts :,0.200778749630304260,0.062342468976535434,0.268423232973627912,2.784147306195335236,0.025592152220438008,0.459926815715280601
Inter Column,Correlation,Matrix of, Eef Loc: 
,col 0, col 1, col 2
row 0, 1.000000000000000000,-0.415726235899710750,0.202700382214457797
row 1, -0.415726235899710805,1.000000000000000000,-0.378541996843570483
row 2, 0.202700382214457825,-0.378541996843570483,1.000000000000000000
HullPts :,8748
0.848096571552508394,1.555790197851676826,0.259193326102386434
0.885455747623430489,1.546071759305674531,0.263936783344841885
0.921549022082351232,1.532280144145194312,0.268377882440766213
0.955940106498766928,1.514582062712334087,0.272462940254358688
0.917614896218267528,1.534008923070906638,0.267901062302468240
0.877247409765858466,1.548588333548576390,0.262906845194442851
0.835439917318228087,1.558102773935489127,0.257554801075684958
0.792816173487718712,1.562410291779399385,0.251924780757833477
0.750012111100075929,1.561446620271522701,0.246100782369818083
0.707666353277093374,1.555226137087070359,0.240169698132246034
0.666410685380887546,1.543841649874866828,0.234220017952853549
0.626860628975391854,1.527463011596475351,0.228340509184968676
0.589606258438595487,1.506334586373538009,0.222618892246573052
0.623022416798897805,1.526086169131964709,0.223079996055147972
0.658344917613839842,1.541619097920887027,0.227948828615246790
0.695146788050273856,1.553143917451464739,0.232994355173408635
0.732983174308343699,1.560521317963079024,0.238155586393084734
0.771396717563616718,1.563662122883676897,0.243370134322445919
0.809923082430950569,1.562528366778703770,0.248574966527721875
0.848096569759659968,1.557133754269838910,0.253707168016911566
0.885455745913612979,1.547543494376212525,0.258704701743880661
0.921549020490623483,1.533873512280558460,0.263507158500021377
0.955940105058760481,1.516289048048315991,0.268056487128931042
0.917614894611728182,1.535589146149178852,0.262985014525073613
0.877247408034517617,1.550032096701505324,0.257608902206149237
0.835439915505679420,1.559402415434524514,0.252008360073758708
0.792816171638767275,1.563560300145649284,0.246266946451594110
0.750012109260070003,1.562443716505281577,0.240470321421581562
0.707666351491247680,1.556069323589461817,0.234704968802453257
0.666410683693608785,1.544532225331704200,0.229056905838425945
0.626860627429616235,1.528004551602278438,0.223610399849024338
0.589606257075147910,1.506732890084790055,0.218446710987229203
0.589606255708747473,1.507021274315563542,0.214265493838759341
0.623022415265556684,1.526489767244790130,0.218387936636434243
0.658344915946382225,1.542145430594573874,0.222846369299703750
0.695146786283144857,1.553799021773496936,0.227586899168000872
0.732983172477193357,1.561309674454482765,0.232552223645010964
0.771396715704868896,1.564586601339361227,0.237682322861229478
0.809923080581362864,1.563590191577941768,0.242915185182385890
0.848096567955879177,1.558332489576210289,0.248187556793929898
0.885455744191732119,1.548877049405909867,0.253435706300749408
0.921549018885745697,1.535338166575371366,0.258596195099788706
0.955940103604574487,1.517879496447801957,0.263606644213453978
0.917614892992157039,1.537039467343366939,0.258029088863764744
0.877247406291361664,1.551335956504236835,0.252274804197695823
0.835439913682582969,1.560555664817445898,0.246429642329092258
0.792816169780567348,1.564561037140407507,0.240580811231022373
0.750012107412127316,1.563292314580293718,0.234815573620301810
0.707666349698769959,1.556768426077883571,0.229219945025258165
0.666410682000976196,1.545086705993731213,0.223877410461154780
0.626860625879719247,1.528421441910181366,0.218867678860071940
0.589606254340340419,1.507199539365312591,0.210078136213805972
0.623022413729276137,1.526769764618815861,0.213686882021142638
0.658344914274976101,1.542537321283006024,0.217731827400522354
0.695146784510994542,1.554311614222002147,0.222164077844658137
0.732983170639898041,1.561950318089499135,0.226930057178518524
0.771396713838815362,1.565361097729671025,0.231972155177634975
0.809923078723285172,1.564502724306444881,0.237229423949208706
0.848096566142415131,1.559385573669593850,0.242638314658298326
0.885455742458980399,1.550071500933497770,0.248133445693686477
0.921549017268829207,1.536673092784639039,0.253648392987987137
0.955940102137216030,1.519352306555793675,0.259116492938758880
0.917614891360675422,1.538358882333874300,0.253036717201963579
0.877247404537597530,1.552499010058877138,0.246908244929598258
0.835439911850201056,1.561561723481184494,0.240822510996674594
0.792816167914405567,1.565411809772508267,0.234870312635648060
0.750012105557527398,1.563991826858676104,0.229140454770322993
0.707666347900901327,1.557322960437276915,0.223718425074375116
0.666410680304161729,1.545504707893729401,0.218685118522200184
0.626860624326774141,1.528713393831645728,0.214115630461388901
0.623022412191119646,1.526925967361233205,0.208980087599386216
0.658344912600778764,1.542794498609401543,0.212608744639825431
0.695146782735050039,1.554681339836545773,0.216729646403088977
0.732983168797730067,1.562442805234703691,0.221292980236002385
0.771396711966747972,1.565985075730717213,0.226243585453211660
0.809923076858004021,1.565265333052808794,0.231521620108740972
0.848096564320523716,1.560292277309461628,0.237063284353711989
0.885455740716557749,1.551126021824213552,0.242801591636417818
0.921549015640993785,1.537877366497577336,0.248667178422636276
0.955940100657701075,1.520706458479552881,0.254589142648442623
0.917614889718413318,1.539546477451137596,0.248011356661247823
0.877247402774439577,1.553520451973156913,0.241512940641171403
0.835439910009802666,1.562419894749421223,0.235190848907358835
0.792816166041574233,1.566112028898229092,0.229139405076170366
0.750012103697554666,1.564541768941598354,0.223448894782549590
0.707666346098886789,1.557732542663239128,0.218204218646802062
0.666410678604340334,1.545785941573403655,0.213483625584095615
0.626860622771856169,1.528880205195567665,0.209357545355304847
0.589606252970874323,1.507267561788910637,0.205887537777173724
0.623022410652152692,1.526958267304640682,0.204270812735983964
0.658344910924949733,1.542916784483397086,0.207480668654118572
0.695146780956541255,1.554907942589234926,0.211287368082786031
0.732983166951965082,1.562786794852199179,0.215644896385076057
0.771396710089963356,1.566458103249708023,0.220500580612568775
0.809923074986811153,1.565877489725110649,0.225795726205615777
0.848096562491466477,1.561051972620942419,0.231466326481678253
0.885455738965670647,1.552039881842575353,0.237443836335565733
0.921549014003366529,1.538950153777749019,0.243656000799238659
0.955940099167054247,1.521941014494857747,0.250027728445706365
0.917614888066507706,1.540601430308327302,0.242956487207360933
0.877247401003108940,1.554399574918151394,0.236092627477105160
0.835439908162662115,1.563129584355020363,0.229538555879076511
0.792816164163370196,1.566661209629262030,0.223392057096104546
0.750012101833497091,1.564941760004721072,0.217744834953058408
0.707666344293974237,1.557996889127938323,0.212681144224678653
0.666410676902689181,1.545930212283827654,0.208276533580889878
0.626860621216042246,1.528921760488279213,0.204596718424453372
0.589606251601297315,1.507225294482135158,0.201696600437866969
0.623022409113440756,1.526866642081947001,0.199562318513413217
0.658344909248649302,1.542904094224371025,0.202351150537619928
0.695146779176699758,1.554991265562010838,0.205841011557055004
0.732983165103881285,1.562982048735775731,0.209989716815426053
0.771396708209760917,1.566779852724162758,0.214747117576356839
0.809923073111002201,1.566338770416601189,0.220055707311487714
0.848096560656509957,1.561664133529610199,0.225851316828124260
0.885455737207531568,1.552812448158056524,0.232063889933866951
0.921549012357081421,1.539890711740547369,0.238618330262139799
0.955940097666307720,1.523055119695356563,0.245435409022357276
0.917614886406102670,1.541523010370832392,0.237875609240402575
0.877247399224832081,1.555135770118089900,0.230651058900256001
0.835439906310058600,1.563690300851547477,0.223869546016288695
0.792816162281094194,1.567058971668488621,0.217632248623641805
0.750012099966645307,1.565191523061908452,0.212032225233827032
0.707666342487413669,1.558115816776519891,0.207153026431060733
0.666410675200386771,1.545937420120302885,0.203067448323877076
0.626860619660409624,1.528838030933537206,0.199836446450129268
0.589606250232558082,1.507072766714284695,0.197508226339573989
0.623022407576049542,1.526651155141860894,0.194857865473572311
0.658344907573038540,1.542756436620084770,0.197223742383195455
0.695146777396758009,1.554931251055314601,0.200394348323280430
0.732983163254758430,1.563028431675866470,0.204331357630387733
0.771396706327442949,1.566950101348745239,0.208987180507325815
0.809923071231876346,1.566648855699253273,0.214305538279296381
0.848096558816924917,1.562128336125782946,0.220222143679489335
0.885455735443358094,1.553443185783308422,0.226665477940969418
0.921549010703278770,1.540698389067632235,0.233557655301519285
0.955940096156500663,1.524048002584577066,0.240815364471474502
0.917614884738348069,1.542310579462144560,0.232772241170868421
0.877247397440840571,1.555728527771923719,0.225192003092445803
0.835439904453275095,1.564101655953588965,0.218187744999543354
0.792816160396049630,1.567305039573329672,0.211863968215624948
0.750012098098292279,1.565290885157036183,0.206315021497467416
0.707666340680455752,1.558089243253869549,0.201623693381441982
0.666410673498611716,1.545807560091540855,0.197859977004641141
0.626860618106035661,1.528629074512451780,0.195080025829330483
0.589606248865604199,1.506810084107911729,0.193325315850987556
0.623022406041043642,1.526311955704953371,0.190160711359918189
0.658344905899277633,1.542473913920595407,0.192101994822602928
0.695146775617948687,1.554727940628039651,0.194951150091236480
0.732983161405876937,1.562925911553174618,0.198673737135119211
0.771396704444312742,1.566968731229549494,0.203224758051369442
0.809923069350734770,1.566807530844958496,0.208549200990757383
0.848096556973985227,1.562444258958069820,0.214582705130161450
0.885455733674371914,1.553931657944628508,0.221252338653588787
0.921549009043103551,1.541372626457952588,0.228477480337678784
0.955940094638678906,1.524918975610170202,0.236170794085256097
0.917614883064398756,1.542963592205780055,0.227649916983218820
0.877247395652369644,1.556177437406351949,0.219719240345068345
0.835439902593597350,1.564363364805629653,0.212497087367017307
0.792816158509541902,1.567399242946482918,0.206091210295549804
0.750012096229731862,1.565239777483759642,0.200597182797860318
0.707666338874352152,1.557917186961641720,0.196096974032857585
0.666410671798542631,1.545540722123119437,0.192657725697145177
0.626860616553996719,1.528295035923334932,0.190330750292066586
0.589606247501382574,1.506437428565680303,0.189150765557355771
0.589606246140837564,1.505955058144403003,0.184987466254651928
0.623022404509485761,1.525849278660325714,0.185474108861541476
0.658344904228525429,1.542056721767451233,0.186989454567747515
0.695146773841503363,1.554381475068756124,0.189515186171249850
0.732983159558517006,1.562674559360918147,0.193020773123250111
0.771396702561674141,1.566835729465740013,0.197463840575463900
0.809923067468879876,1.566814685974223798,0.202790681598985306
0.848096555128966867,1.562611683255971995,0.208936906383121457
0.885455731901797716,1.554277526384418406,0.215828220566809503
0.921549007377705287,1.541912957015053376,0.223381323294297801
0.955940093113893052,1.525667435640029268,0.231504914139570389
0.917614881385413694,1.543481596402944689,0.222512183788661999
0.877247393860657754,1.556482188160066560,0.214236560441309981
0.835439900732312779,1.564475246179311663,0.206801513789923674
0.792816156622877077,1.567341516553919734,0.200317972387503263
0.750012094362257686,1.565038235433161784,0.194882668628586275
0.707666337070353202,1.557599767045517059,0.190576695532404888
0.666410670101356462,1.545137090995211793,0.187464296860594182
0.626860615005367383,1.527836146481499568,0.185591908620513807
0.589606244784911526,1.505363306876340346,0.180838300947754271
0.623022402982436718,1.525263444402952917,0.180801303360741739
0.658344902561939227,1.541505149058213009,0.181889661954651782
0.695146772068652385,1.553892094298215287,0.184090220864025267
0.732983157713958278,1.562274549155667103,0.187376380163884693
0.771396700680831215,1.566551188158486596,0.191708417404415910
0.809923065587615176,1.566670316132259044,0.197033967768159540
0.848096553283147814,1.562630493081375471,0.203288657045665289
0.885455730126863294,1.554480551595420090,0.210396879778324053
0.921549005708237612,1.542319006570392448,0.218272713162339510
0.955940091583199258,1.526292864379945158,0.226820955666746898
0.917614879702555841,1.543864233345671577,0.217362599368848025
0.877247392066945797,1.556642568999018650,0.208747760031797708
0.835439898870710795,1.564437222598930255,0.201104968343673057
0.792816154737362000,1.567131900370059228,0.194548252347954753
0.750012092497163274,1.564686398569245851,0.189175436181052481
0.707666335269708457,1.557137203312696450,0.185066680567017638
0.666410668408228823,1.544596946214628286,0.182283286844801551
0.626860613461220240,1.527252723959078518,0.180866782371596757
0.957357325056986674,1.496980483830582909,0.298980966406833415
0.957357323765333668,1.499391325807731601,0.295028477652683696
0.957357322453397108,1.501697332196787471,0.291013921522288110
0.957357321122085825,1.503896906132575317,0.286940078018732336
0.957357319772321635,1.505988524452352539,0.282809768200469935
0.957357318405039237,1.507970738750568085,0.278625852227794124
0.957357317021185428,1.509842176381857248,0.274391227382231373
0.957357315621718552,1.511601541411570659,0.270108826060229512
0.957357314207607724,1.513247615513185984,0.265781613742529621
0.957357312779832048,1.514779258811973950,0.261412586940627356
0.957357311339380290,1.516195410674340271,0.257004771121746356
0.957357309887249985,1.517495090442295247,0.252561218613760130
0.957357308424446773,1.518677398112538546,0.248085006491513743
0.957357306951983400,1.519741514959696005,0.243579234446008319
0.957357305470879716,1.520686704103269671,0.239047022637924794
0.957357303982161234,1.521512311017915398,0.234491509536972148
0.957357302486859019,1.522217763986686734,0.229915849748557610
0.957357300986008353,1.522802574496939787,0.225323211829282999
0.957357299480648738,1.523266337578617957,0.220716776092779732
0.772657433777079183,1.564163407372322956,0.182170916023928486
0.811248092167774937,1.564160766408754455,0.187010084245793962
0.849469856702616988,1.560029509400714387,0.192899558115180725
0.886860710180063738,1.551819574173546989,0.199768146825782533
0.922968679288648897,1.539630200815842453,0.207532824222914108
0.957357297971822452,1.523608732084686723,0.216099732407403183
0.919033766651394801,1.541176917367022892,0.206628661195463970
0.878646790250980136,1.553992163287444495,0.198161253911331381
0.836798929731149332,1.561863270415342564,0.190823841603313948
0.794114541983160116,1.564672804312824850,0.184725896150776614
0.958620645576881758,1.499462615475286142,0.288192050239512831
0.958620644265105959,1.501588711971337586,0.284177985329017224
0.958620642935502087,1.503608451231543075,0.280109366799715320
0.958620641588991185,1.505520434625221560,0.275989012091866492
0.958620640226505616,1.507323338140561519,0.271819774472040976
0.958620638848988960,1.509015913301474665,0.267604541057287537
0.958620637457394897,1.510596988032140153,0.263346230815860283
0.958620636052687214,1.512065467468646673,0.259047792545889166
0.958620634635838575,1.513420334717162419,0.254712202833394075
0.958620633207830197,1.514660651558116244,0.250342463991055753
0.958620631769650955,1.515785559095895962,0.245941601979172197
0.958620630322296718,1.516794278353617687,0.241512664310239017
0.958620628866769797,1.517686110812551892,0.237058717938605695
0.958620627404078052,1.518460438895833153,0.232582847136668325
0.958620625935234449,1.519116726396122719,0.228088151359070346
0.958620624461255955,1.519654518846920155,0.223577743096389531
0.958620622983163528,1.520073443837272942,0.219054745719798299
0.958620621501980574,1.520373211269663738,0.214522291318188563
0.958620620018732827,1.520553613560898132,0.209983518529260810
0.850694041397177969,1.557128057258331033,0.182571566912848648
0.888113131951341561,1.548851197710301220,0.189201931096140752
0.924234199124895683,1.536630781219341380,0.196856106304002715
0.958620618534447355,1.520614525785850990,0.205441570366077408
0.920298585269432645,1.538179159651724914,0.195957859042085208
0.879894236250537753,1.551035579798638375,0.187637016641866217
0.959728820503349178,1.501639923397010357,0.277320576243340888
0.959728819174080927,1.503479207629226710,0.273252984512462604
0.959728817829457292,1.505210825493630278,0.269138404515954388
0.959728816470409085,1.506833577878078145,0.264979685521509523
0.959728815097877663,1.508346341057682949,0.260779707362230551
0.959728813712813378,1.509748067472970412,0.256541378442399992
0.959728812316175572,1.511037786455296184,0.252267633723466000
0.959728810908930918,1.512214604899013271,0.247961432691638117
0.959728809492054302,1.513277707879930656,0.243625757308499752
0.959728808066526828,1.514226359219634332,0.239263609946056971
0.959728806633335596,1.515059901995274627,0.234878011307653650
0.959728805193472922,1.515777758994474755,0.230471998336192113
0.959728803747936232,1.516379433115037090,0.226048622111108710
0.959728802297726280,1.516864507709178689,0.221610945735559672
0.959728800843847374,1.517232646872051394,0.217162042215281154
0.959728799387306042,1.517483595674349317,0.212704992330591397
0.959728797929111477,1.517617180338841409,0.208242882503009819
0.959728796470272871,1.517633308360711641,0.203778802657969216
0.959728795011800750,1.517531968571613987,0.199315844085101501
0.959728793554705084,1.517313231147407793,0.194857097297579357
0.960680744823032895,1.503510236499590258,0.266377384876513301
0.960680743478920296,1.505060927679235272,0.262264369035326628
0.960680742121938991,1.506502857180284538,0.258111974333653293
0.960680740753028450,1.507835026494227737,0.253923076225144373
0.960680739373136583,1.509056513119377607,0.249700575441359818
0.960680737983219402,1.510166471199685390,0.245447395983067362
0.960680736584238804,1.511164132110478953,0.241166483095428152
0.960680735177163903,1.512048804990722140,0.236860801228470946
0.960680733762969030,1.512819877221420750,0.232533331984267511
0.960680732342633625,1.513476814849850971,0.228187072052230155
0.960680730917140790,1.514019162959311604,0.223825031133961988
0.960680729487478069,1.514446545984143411,0.219450229859096263
0.960680728054635336,1.514758667969802630,0.215065697693568342
0.960680726619604797,1.514955312777803709,0.210674470841768574
0.960680725183380213,1.515036344235390686,0.206279590144029135
0.960680723746956122,1.515001706229833767,0.201884098970900483
0.960680722311327284,1.514851422747287124,0.197491041115675336
0.960680720877487793,1.514585597856178412,0.193103458686620821
0.960680719446430520,1.514204415635144629,0.188724390000376163
0.960680718019146451,1.513708140045558759,0.184356867477977138
0.961475469327408239,1.505071689805837831,0.255373388109990218
0.961475467971113940,1.506332294913885983,0.251223096163086745
0.961475466604449602,1.507483257945924526,0.247041071225111153
0.961475465228361470,1.508523781882139758,0.242830209268084712
0.961475463843802336,1.509453146179671856,0.238593426233110917
0.961475462451731211,1.510270707271578416,0.234333656011142422
0.961475461053111879,1.510975899012491297,0.230053848411317735
0.961475459648913011,1.511568233070662126,0.225756967118275059
0.961475458240106939,1.512047299266121358,0.221445987639857511
0.961475456827669328,1.512412765854721730,0.217123895246631060
0.961475455412577951,1.512664379757862942,0.212793682904641929
0.961475453995812912,1.512801966737746362,0.208458349202845061
0.961475452578355538,1.512825431518027397,0.204120896276638819
0.961475451161187045,1.512734757849796718,0.199784327728943667
0.961475449745288979,1.512530008522829261,0.195451646550265146
0.961475448331641669,1.512211325322105004,0.191125853039180144
0.961475446921224219,1.511778928929625510,0.186809942724687983
